04485|144
04487|106
04488|147
04489|58
04490|95
04491|8
04492|7
04493|118
04495|68
04496|101
04497|51
04530|54
04535|53
04537|68
04538|48
04539|86
04541|72
04543|128
04544|88
04547|126
04548|42
04549|109
04551|50
04553|137
04554|96
04555|52
04556|4
04558|107
04562|143
04563|2
04564|117
04565|146
04568|92
04570|96
04571|98
04572|28
04573|139
04574|55
04575|133
04576|81
04578|76
04579|75
04605|64
04606|82
04607|45
04609|5
04611|95
04612|77
04613|51
04614|56
04616|22
04617|36
04619|11
04622|66
04623|83
04624|42
04625|50
04626|64
04627|18
04628|138
04629|148
04630|132
04631|79
04634|144
04635|53
04637|32
04640|149
04642|59
04643|70
04644|58
04645|144
04646|114
04648|141
04649|10
04650|101
04652|114
04653|2
04654|118
04655|49
04657|98
04658|31
04660|10
04662|140
04664|41
04666|149
04667|101
04668|84
04669|6
04671|34
04672|109
04673|107
04674|149
04675|64
04676|68
04677|6
04679|2
04680|103
04681|87
04683|138
04684|59
04685|26
04686|118
04691|135
04693|147
04694|52
04730|53
04732|89
04733|138
04734|51
04735|108
04736|126
04737|56
04738|76
04739|138
04740|133
04741|42
04742|55
04743|129
04744|125
04745|63
04746|46
04747|3
04750|142
04751|108
04756|30
04757|19
04758|19
04760|18
04761|7
04762|16
04763|108
04764|94
04765|87
04766|93
04768|81
04769|32
04772|9
04773|102
04774|118
04775|94
04776|131
04777|118
04779|115
04780|15
04781|90
04783|32
04785|6
04786|43
04787|68
04841|28
04843|99
04846|16
04847|124
04848|23
04849|132
04850|117
04851|37
04852|30
04853|65
04854|82
04855|112
04856|3
04858|9
04859|110
04860|41
04861|135
04862|90
04863|111
04864|12
04865|44
04901|35
04903|144
04910|25
04911|1
04912|137
04915|144
04917|108
04918|103
04920|133
04921|137
04922|47
04923|76
04924|111
04925|5
04926|7
04927|85
04928|111
04929|21
04930|15
04932|44
04933|19
04935|133
04936|147
04937|94
04938|115
04939|105
04940|115
04941|118
04942|4
04943|65
04944|8
04945|3
04947|30
04949|33
04950|122
04951|61
04952|89
04953|148
04954|95
04955|118
04956|105
04957|134
04958|149
04961|147
04962|16
04963|82
04964|130
04965|81
04966|37
04967|105
04969|128
04970|34
04971|23
04972|145
04973|9
04974|77
04975|130
04976|15
04978|104
04979|17
04981|139
04982|96
04983|49
04984|105
04985|30
04986|107
04987|115
04988|85
04989|117
04992|78
05001|132
05009|68
05033|138
05034|79
05035|77
05039|104
05040|73
05042|20
05043|49
05045|138
05046|3
05047|142
05051|64
05052|95
05053|87
05054|102
05055|26
05056|56
05058|12
05059|2
05065|90
05067|42
05069|68
05070|105
05071|90
05072|64
05073|11
05074|93
05075|48
05079|22
05081|59
05083|127
05084|90
05085|27
05088|28
05091|145
05350|136
05352|40
05463|90
05501|82
05544|139
05768|12
05776|34
05901|102
05902|92
05903|108
05905|94
05906|43
05907|121
06001|122
06002|99
06006|103
06010|16
06011|56
06013|111
06016|54
06018|25
06019|47
06020|27
06021|68
06022|36
06023|116
06024|150
06025|60
06026|59
06027|144
06028|134
06029|14
06030|149
06031|112
06032|87
06033|135
06034|17
06035|26
06037|59
06039|16
06040|41
06041|49
06042|42
06043|78
06045|24
06050|2
06051|30
06052|6
06053|58
06057|139
06058|24
06059|122
06060|55
06061|84
06062|87
06063|80
06064|100
06065|43
06066|45
06067|134
06068|12
06069|47
06070|145
06071|4
06072|137
06073|141
06074|11
06075|27
06076|36
06077|137
06078|16
06079|4
06080|2
06081|14
06082|22
06083|10
06084|118
06085|98
06087|122
06088|116
06089|63
06090|87
06091|110
06092|138
06093|40
06094|17
06095|44
06096|41
06098|95
06101|133
06102|89
06103|95
06104|121
06105|88
06106|10
06107|35
06108|126
06109|24
06110|94
06111|149
06112|31
06114|105
06115|14
06117|21
06118|48
06119|65
06120|64
06123|104
06126|141
06127|136
06128|92
06129|66
06131|57
06132|26
06133|79
06134|117
06137|124
06138|20
06140|133
06141|27
06142|22
06143|31
06144|36
06145|133
06146|119
06147|89
06150|94
06151|138
06152|38
06153|128
06154|129
06155|8
06156|33
06160|82
06161|110
06167|37
06176|113
06180|147
06183|114
06199|42
06226|66
06230|46
06231|103
06232|22
06233|56
06234|86
06235|59
06237|47
06238|62
06239|88
06241|43
06242|142
06243|42
06244|87
06245|109
06246|72
06247|141
06248|112
06249|123
06250|111
06251|123
06254|148
06255|41
06256|65
06258|140
06259|43
06260|7
06262|41
06263|119
06264|25
06265|149
06266|42
06267|122
06268|52
06269|34
06277|5
06278|34
06279|14
06280|88
06281|100
06282|124
06320|97
06330|120
06331|75
06332|124
06333|57
06334|67
06335|134
06336|106
06338|16
06339|34
06340|104
06349|31
06350|8
06351|77
06353|27
06354|105
06355|136
06357|139
06360|39
06365|97
06370|47
06371|91
06372|101
06373|88
06374|69
06375|55
06376|53
06377|46
06380|36
06382|86
06383|148
06384|93
06385|103
06387|41
06388|106
06389|59
06390|3
06401|21
06403|14
06404|74
06405|141
06408|39
06409|75
06410|77
06411|19
06412|43
06413|73
06414|40
06415|17
06416|81
06417|82
06418|87
06419|38
06420|86
06422|46
06423|29
06424|81
06426|134
06437|80
06438|88
06439|66
06440|29
06441|95
06442|81
06443|109
06444|124
06447|91
06450|29
06451|18
06455|4
06456|24
06457|18
06459|42
06460|22
06461|105
06467|58
06468|123
06469|36
06470|32
06471|4
06472|62
06473|149
06474|99
06475|27
06477|143
06478|5
06479|143
06480|1
06481|57
06482|71
06483|37
06484|138
06487|26
06488|117
06489|89
06491|25
06492|109
06493|76
06494|74
06495|4
06498|74
06501|52
06502|22
06503|1
06504|96
06505|15
06506|56
06507|146
06508|140
06509|85
06510|90
06511|90
06512|127
06513|27
06514|45
06515|126
06516|91
06517|11
06518|139
06519|43
06520|27
06521|36
06524|104
06525|56
06530|42
06531|1
06532|65
06533|13
06534|14
06535|67
06536|116
06537|28
06538|22
06540|2
06601|87
06602|67
06604|79
06605|106
06606|137
06607|141
06608|64
06610|114
06611|18
06612|20
06614|30
06615|1
06673|52
06699|146
06701|93
06702|111
06703|84
06704|57
06705|5
06706|96
06708|26
06710|10
06712|123
06716|99
06720|12
06721|50
06722|54
06723|48
06724|21
06725|107
06726|63
06749|15
06750|45
06751|93
06752|118
06753|74
06754|17
06755|121
06756|141
06757|84
06758|106
06759|97
06762|49
06763|47
06770|5
06776|68
06777|105
06778|26
06779|25
06781|19
06782|97
06783|134
06784|15
06785|99
06786|121
06787|51
06790|33
06791|125
06792|104
06793|118
06794|81
06795|101
06796|60
06798|71
06801|96
06804|8
06807|146
06810|102
06811|87
06812|75
06813|5
06814|144
06816|40
06817|55
06820|62
06824|45
06825|88
06828|23
06829|23
06830|97
06831|21
06836|5
06838|20
06840|104
06850|73
06851|78
06852|88
06853|1
06854|137
06855|101
06856|145
06857|98
06858|62
06859|42
06860|71
06870|104
06875|50
06876|90
06877|95
06878|113
06879|114
06880|103
06881|142
06883|32
06888|28
06889|22
06890|120
06896|108
06897|129
06901|98
06902|32
06903|140
06904|30
06905|73
06906|143
06907|80
06910|109
06911|110
06912|85
06913|129
06920|46
06921|48
06922|15
06925|107
06926|13
06927|85
06928|142
07001|99
07002|81
07003|115
07004|51
07005|100
07006|117
07007|25
07008|14
07009|84
07010|103
07011|23
07012|142
07013|3
07014|48
07015|120
07016|100
07017|49
07018|36
07019|142
07020|100
07021|91
07022|27
07023|127
07024|127
07026|92
07027|81
07028|33
07029|27
07030|84
07031|49
07032|68
07033|90
07034|13
07035|45
07036|5
07039|6
07040|150
07041|89
07042|62
07043|54
07044|124
07045|133
07046|120
07047|51
07050|108
07051|132
07052|125
07054|94
07055|49
07057|93
07058|17
07059|83
07060|105
07061|73
07062|16
07063|52
07064|46
07065|13
07066|119
07067|109
07068|64
07069|138
07070|131
07071|21
07072|31
07073|128
07074|96
07075|6
07076|77
07077|147
07078|98
07079|32
07080|5
07081|84
07082|48
07083|91
07086|32
07087|2
07088|2
07090|135
07091|22
07092|76
07093|14
07094|28
07095|144
07096|55
07097|42
07099|113
07101|118
07102|128
07103|56
07104|39
07105|135
07106|44
07107|38
07108|75
07109|10
07110|89
07111|126
07112|47
07114|10
07175|79
07184|88
07188|142
07189|113
07191|80
07192|150
07193|147
07195|7
07198|3
07199|54
07201|19
07202|107
07203|24
07204|20
07205|48
07206|146
07207|12
07208|36
07302|125
07303|23
07304|119
07305|12
07306|85
07307|22
07308|106
07309|70
07310|83
07311|99
07395|78
07399|112
07401|25
07403|63
07405|102
07407|117
07410|112
07416|133
07417|54
07418|97
07419|38
07420|101
07421|89
07422|61
07423|34
07424|125
07428|131
07430|83
07432|59
07435|86
07436|102
07438|103
07439|37
07440|89
07442|70
07444|122
07446|15
07450|2
07451|90
07452|87
07456|104
07457|36
07458|71
07460|29
07461|8
07462|25
07463|109
07465|13
07470|66
07474|141
07480|22
07481|112
07495|30
07501|16
07502|23
07503|121
07504|33
07505|101
07506|127
07507|37
07508|21
07509|19
07510|24
07511|103
07512|72
07513|119
07514|55
07522|79
07524|144
07533|40
07538|126
07543|79
07544|66
07601|94
07602|77
07603|113
07604|23
07605|70
07606|20
07607|148
07608|15
07620|118
07621|63
07624|33
07626|20
07627|90
07628|45
07630|16
07631|128
07632|136
07640|112
07641|94
07642|141
07643|59
07644|68
07645|87
07646|61
07647|61
07648|142
07649|58
07650|30
07652|120
07653|7
07656|63
07657|89
07660|47
07661|140
07662|82
07663|77
07666|95
07670|24
07675|4
07676|40
07677|149
07699|61
07701|71
07702|104
07703|135
07704|107
07709|140
07710|97
07711|73
07712|52
07715|94
07716|52
07717|61
07718|102
07719|98
07720|28
07721|17
07722|9
07723|73
07724|43
07726|8
07727|28
07728|68
07730|66
07731|7
07732|8
07733|113
07734|91
07735|142
07737|92
07738|19
07739|35
07740|21
07746|65
07747|132
07748|39
07750|112
07751|45
07752|35
07753|142
07754|136
07755|51
07756|72
07757|29
07758|73
07760|117
07762|28
07763|78
07764|33
07765|149
07799|71
07801|121
07802|45
07803|14
07806|119
07820|28
07821|94
07822|7
07823|88
07825|64
07826|112
07827|100
07828|117
07829|123
07830|107
07831|124
07832|54
07833|58
07834|47
07836|46
07837|1
07838|33
07839|91
07840|22
07842|32
07843|76
07844|60
07845|34
07846|69
07847|144
07848|126
07849|61
07850|73
07851|31
07852|108
07853|70
07855|95
07856|80
07857|121
07860|15
07863|35
07865|142
07866|32
07869|108
07870|2
07871|113
07874|118
07875|40
07876|28
07877|86
07878|62
07879|22
07880|131
07881|19
07882|124
07885|66
07890|39
07901|82
07902|20
07920|55
07921|79
07922|79
07924|67
07926|80
07927|98
07928|36
07930|97
07931|50
07932|34
07933|49
07934|145
07935|139
07936|83
07938|14
07939|45
07940|84
07945|105
07946|111
07950|20
07960|106
07961|5
07962|15
07963|122
07970|102
07974|148
07976|98
07977|37
07978|95
07979|1
07980|66
07981|107
07999|128
08001|33
08002|97
08003|45
08004|127
08005|86
08006|4
08007|149
08008|106
08009|32
08010|71
08011|146
08012|84
08014|40
08015|41
08016|146
08018|54
08019|144
08020|10
08021|48
08022|96
08023|143
08025|140
08026|9
08027|17
08028|37
08029|149
08030|145
08031|57
08032|3
08033|90
08034|37
08035|84
08036|42
08037|34
08038|144
08039|139
08041|17
08042|81
08043|121
08045|26
08046|12
08048|134
08049|130
08050|133
08051|82
08052|128
08053|42
08054|73
08055|70
08056|63
08057|149
08059|110
08060|26
08061|79
08062|27
08063|5
08064|58
08065|57
08066|3
08067|145
08068|103
08069|52
08070|128
08071|116
08072|32
08073|23
08074|25
08075|113
08076|24
08077|103
08078|91
08079|139
08080|82
08081|141
08083|42
08084|110
08085|15
08086|107
08087|77
08088|24
08089|95
08090|110
08091|108
08092|114
08093|41
08094|131
08095|135
08096|143
08097|27
08098|75
08099|84
08101|75
08102|104
08103|21
08104|31
08105|18
08106|130
08107|91
08108|112
08109|18
08110|96
08201|115
08202|90
08203|64
08204|4
08205|99
08210|16
08212|54
08213|145
08214|15
08215|72
08217|4
08218|58
08219|77
08220|65
08221|128
08223|38
08224|82
08225|127
08226|128
08230|108
08231|110
08232|65
08234|108
08240|71
08241|128
08242|78
08243|96
08244|84
08245|88
08246|87
08247|41
08248|119
08250|54
08251|60
08252|42
08260|21
08270|43
08302|58
08310|68
08311|135
08312|73
08313|22
08314|102
08315|79
08316|138
08317|135
08318|49
08319|33
08320|120
08321|129
08322|116
08323|68
08324|114
08326|140
08327|20
08328|131
08329|42
08330|108
08332|45
08340|143
08341|135
08342|99
08343|22
08344|67
08345|72
08346|72
08347|35
08348|29
08349|121
08350|145
08352|7
08353|19
08360|143
08361|48
08362|73
08401|9
08402|40
08403|118
08404|100
08406|44
08501|92
08502|139
08504|77
08505|75
08510|29
08511|144
08512|79
08514|94
08515|80
08518|47
08520|90
08525|79
08526|109
08527|66
08528|36
08530|79
08533|122
08534|4
08535|114
08536|36
08540|6
08541|87
08542|59
08543|70
08544|30
08550|59
08551|141
08553|9
08554|127
08555|133
08556|90
08557|2
08558|101
08559|116
08560|111
08561|60
08562|130
08601|30
08602|88
08603|130
08604|81
08605|73
08606|80
08607|62
08608|94
08609|29
08610|143
08611|123
08618|117
08619|67
08620|38
08625|81
08628|111
08629|135
08638|81
08640|150
08641|76
08645|99
08646|37
08647|136
08648|132
08650|84
08666|87
08690|84
08691|52
08695|109
08701|71
08720|98
08721|111
08722|74
08723|84
08724|20
08730|121
08731|70
08732|41
08733|128
08734|84
08735|75
08736|140
08738|64
08739|105
08740|59
08741|110
08742|35
08750|129
08751|53
08752|27
08753|31
08754|91
08755|63
08756|123
08757|139
08758|106
08759|48
08801|71
08802|24
08803|31
08804|136
08805|32
08807|56
08808|127
08809|33
08810|10
08812|150
08816|103
08817|116
08818|100
08820|94
08821|83
08822|47
08823|62
08824|8
08825|68
08826|150
08827|59
08828|110
08829|102
08830|134
08831|75
08832|72
08833|87
08834|79
08835|15
08836|122
08837|95
08840|58
08844|14
08846|94
08848|30
08850|63
08852|73
08853|37
08854|133
08855|30
08857|97
08858|143
08859|31
08861|22
08862|42
08863|56
08865|4
08867|78
08868|109
08869|76
08870|41
08871|117
08872|20
08873|4
08875|25
08876|30
08879|132
08880|80
08882|58
08884|29
08885|84
08886|35
08887|106
08888|60
08889|100
08890|93
08899|129
08901|66
08902|20
08903|7
08904|11
08905|28
08906|143
08922|38
08933|1
08988|135
08989|52
10001|37
10002|82
10003|73
10004|28
10005|42
10006|2
10007|142
10008|80
10009|47
10010|86
10011|115
10012|14
10013|31
10014|54
10016|58
10017|110
10018|118
10019|74
10020|106
10021|115
10022|38
10023|15
10024|16
10025|94
10026|22
10027|95
10028|34
10029|96
10030|3
10031|115
10032|110
10033|145
10034|61
10035|6
10036|87
10037|105
10038|122
10039|143
10040|139
10041|68
10043|70
10044|19
10045|114
10055|148
10065|134
10069|55
10072|45
10075|18
10080|2
10081|91
10082|145
10087|101
10101|145
10102|68
10103|113
10104|123
10105|130
10106|88
10107|114
10108|8
10109|68
10110|125
10111|116
10112|108
10113|49
10114|110
10115|84
10116|65
10117|145
10118|18
10119|89
10120|14
10121|85
10122|32
10123|46
10124|122
10125|112
10126|100
10128|58
10129|10
10130|42
10131|40
10132|10
10133|39
10138|70
10149|139
10150|150
10151|132
10152|2
10153|100
10154|53
10155|53
10156|102
10157|117
10158|118
10159|96
10160|139
10161|141
10162|111
10163|84
10164|86
10165|78
10166|45
10167|91
10168|146
10169|128
10170|132
10171|101
10172|80
10173|3
10174|90
10175|60
10176|48
10177|64
10178|84
10179|114
10185|53
10197|139
10199|91
10213|141
10242|28
10249|88
10256|15
10259|39
10260|3
10261|15
10265|62
10268|104
10269|60
10270|32
10271|19
10272|149
10273|119
10274|74
10275|34
10276|35
10277|106
10278|24
10279|47
10280|115
10281|120
10282|141
10285|79
10286|140
10292|55
10301|144
10302|36
10303|144
10304|3
10305|39
10306|108
10307|44
10308|144
10309|49
10310|105
10311|7
10312|97
10313|134
10314|149
10451|133
10452|63
10453|116
10454|110
10455|59
10456|106
10457|144
10458|78
10459|46
10460|60
10461|68
10462|49
10463|29
10464|147
10465|110
10466|94
10467|106
10468|61
10469|58
10470|103
10471|31
10472|81
10473|131
10474|108
10475|13
10499|33
10501|61
10502|49
10503|34
10504|33
10505|41
10506|57
10507|58
10509|111
10510|108
10511|1
10512|129
10514|139
10516|69
10517|98
10518|133
10519|71
10520|119
10521|30
10522|53
10523|32
10524|68
10526|63
10527|69
10528|6
10530|52
10532|135
10533|31
10535|91
10536|40
10537|94
10538|104
10540|148
10541|10
10542|148
10543|96
10545|42
10546|116
10547|113
10548|63
10549|15
10550|80
10551|147
10552|120
10553|37
10560|95
10562|17
10566|112
10567|63
10570|31
10571|112
10572|37
10573|17
10576|80
10577|92
10578|95
10579|110
10580|103
10583|115
10587|31
10588|76
10589|10
10590|12
10591|79
10594|85
10595|33
10596|95
10597|59
10598|74
10601|85
10602|55
10603|138
10604|83
10605|142
10606|59
10607|81
10610|117
10701|57
10702|35
10703|56
10704|93
10705|80
10706|138
10707|130
10708|54
10709|93
10710|121
10801|25
10802|57
10803|95
10804|110
10805|56
10901|65
10910|71
10911|124
10912|85
10913|90
10914|142
10915|67
10916|67
10917|117
10918|69
10919|90
10920|121
10921|76
10922|126
10923|60
10924|58
10925|71
10926|124
10927|36
10928|51
10930|3
10931|95
10932|29
10933|130
10940|80
10941|4
10943|133
10949|21
10950|89
10952|36
10953|90
10954|50
10956|38
10958|92
10959|35
10960|139
10962|126
10963|83
10964|33
10965|97
10968|115
10969|48
10970|37
10973|2
10974|88
10975|51
10976|90
10977|53
10979|141
10980|71
10981|46
10982|122
10983|126
10984|4
10985|42
10986|79
10987|47
10988|22
10989|133
10990|111
10992|42
10993|106
10994|38
10996|36
10997|64
10998|71
11001|135
11002|50
11003|49
11004|137
11005|137
11010|144
11020|86
11021|134
11022|53
11023|113
11024|99
11030|123
11040|95
11042|77
11050|49
11051|12
11052|100
11053|14
11054|119
11055|131
11096|149
11101|85
11102|126
11103|81
11104|116
11105|26
11106|81
11109|44
11201|99
11202|103
11203|121
11204|29
11205|121
11206|140
11207|73
11208|19
11209|37
11210|71
11211|11
11212|39
11213|137
11214|26
11215|116
11216|102
11217|61
11218|88
11219|132
11220|8
11221|95
11222|130
11223|92
11224|141
11225|92
11226|91
11228|111
11229|69
11230|129
11231|64
11232|74
11233|75
11234|28
11235|49
11236|20
11237|51
11238|1
11239|64
11241|98
11242|29
11243|133
11245|115
11247|104
11249|9
11251|66
11252|12
11256|11
11351|3
11352|137
11354|84
11355|123
11356|89
11357|142
11358|57
11359|24
11360|127
11361|1
11362|119
11363|64
11364|106
11365|20
11366|123
11367|17
11368|107
11369|7
11370|61
11371|25
11372|3
11373|31
11374|149
11375|114
11377|56
11378|139
11379|12
11380|4
11381|135
11385|61
11386|120
11405|50
11411|12
11412|33
11413|127
11414|56
11415|93
11416|106
11417|25
11418|83
11419|109
11420|81
11421|121
11422|133
11423|4
11424|116
11425|31
11426|17
11427|9
11428|144
11429|54
11430|19
11431|44
11432|11
11433|42
11434|94
11435|35
11436|121
11439|129
11451|147
11499|49
11501|129
11507|130
11509|80
11510|30
11514|52
11516|123
11518|114
11520|44
11530|139
11531|130
11535|135
11542|54
11545|68
11547|98
11548|141
11549|76
11550|51
11551|83
11552|26
11553|91
11554|59
11555|69
11556|62
11557|106
11558|118
11559|102
11560|24
11561|39
11563|61
11565|68
11566|116
11568|7
11569|40
11570|6
11571|61
11572|107
11575|138
11576|30
11577|137
11579|120
11580|79
11581|137
11582|52
11590|11
11594|123
11596|130
11597|108
11598|72
11599|44
11690|143
11691|74
11692|101
11693|37
11694|14
11695|123
11697|35
11701|117
11702|62
11703|85
11704|29
11705|124
11706|27
11707|107
11709|17
11710|13
11713|109
11714|101
11715|23
11716|29
11717|62
11718|136
11719|109
11720|38
11721|27
11722|91
11724|98
11725|90
11726|149
11727|73
11729|75
11730|78
11731|48
11732|18
11733|59
11735|55
11736|34
11737|87
11738|97
11739|69
11740|32
11741|37
11742|13
11743|22
11746|121
11747|150
11749|133
11751|46
11752|94
11753|141
11754|70
11755|105
11756|113
11757|97
11758|145
11760|64
11762|49
11763|5
11764|144
11765|114
11766|48
11767|69
11768|86
11769|33
11770|21
11771|46
11772|104
11773|132
11774|40
11775|138
11776|113
11777|102
11778|94
11779|4
11780|38
11782|48
11783|7
11784|89
11786|1
11787|43
11788|32
11789|22
11790|124
11791|66
11792|47
11793|13
11794|130
11795|57
11796|90
11797|48
11798|100
